Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
877a7422-3a57-3967-adfe-6163b0a61d9c,3d5fbf38-c781-3e04-8c7e-5a402611b7d4,Vito638 Barton704,M,GENERAL PRACTICE,260 ELM ST,SOMERVILLE,MA,021442951,42.3955992,-71.1227391,371,0
33cd6d01-ab42-33e2-8d37-3900149d7f47,f43f97f2-af04-3ed0-a42e-3681718cc9b2,Dorcas534 Quigley282,F,GENERAL PRACTICE,725 NORTH ST,PITTSFIELD,MA,012014109,42.4600752,-73.2492795834909,312,0
9614ea0d-cd3c-3181-8927-6431c03f6893,fd5342f0-10c0-3f48-9c7e-7100a64db139,Marcela739 Puga7,F,GENERAL PRACTICE,30 PRINCETON BOULEVARD,LOWELL,MA,018512405,42.6353691,-71.3322833,24,0
f5d71f61-f8d9-3a11-a672-3d9b80c16799,9ed61c49-1d0c-3774-b528-d75b50938fe2,Wilmer32 Stoltenberg489,M,GENERAL PRACTICE,110 West Squantum Street,Quincy,MA,02169,42.272617,-71.03133,880,0
828cd93a-482f-3c99-96a9-20322f611ba2,7ac466c6-7968-33fd-882c-6d5418f88c8a,Valeri645 Hayes766,F,GENERAL PRACTICE,2 MEETING HOUSE RD,CHELMSFORD,MA,018242700,42.60140085,-71.35097894451894,65,0
f219d7ee-e166-3af7-90ed-b52a247e7304,2f67494e-f17e-3248-ba68-3ca42913cca1,Brock407 Bergstrom287,M,GENERAL PRACTICE,184 MAIN STREET,FAIRHAVEN,MA,027193259,41.646106,-70.90865208079187,46,0
54b44921-9bad-384e-8fae-a1f952ecdb3b,88975fd9-b47e-3af6-af78-c58e1ecf0d5e,Luis923 Salazar800,M,GENERAL PRACTICE,115 W SILVER ST,WESTFIELD,MA,010853628,42.1178811,-72.75935246865802,243,0
3d5f3362-91d4-3f00-ac11-88e0f2406198,46e66051-c061-3c31-b439-1d71df92db1c,Bree992 Denesik803,F,GENERAL PRACTICE,11 NORTH ST,STONEHAM,MA,021801040,42.50329135,-71.10023035268328,2,0
63c45b7b-1b39-3b1f-b81e-01840c799a20,52efa2e5-007f-3396-a83a-28ca015f0595,Walton167 Turner526,M,GENERAL PRACTICE,20 N PARK AVE STE 2200A,PLYMOUTH,MA,023604090,41.960434631488596,-70.67007876763536,15,0
21b9f7d9-cb42-354f-8b8e-0a02d23c2d09,19439108-9835-38fe-8ee2-1226a355cfba,Anderson154 Kunze215,M,GENERAL PRACTICE,694 WORCESTER RD,WELLESLEY,MA,024822837,42.2964859,-71.2925571,34,0
d82b59fa-b11f-3a41-a938-7d2004d72360,ba5db88e-396b-39a6-9a0a-e9791bc709b7,Lester513 Olson653,M,GENERAL PRACTICE,80 ANDOVER ST,ANDOVER,MA,018105606,42.6390425,-71.15835003183432,3,0
b2859d76-f255-3959-8c28-0b75c7adab68,69d4b208-8ef3-3f98-aea1-ae44596db563,Jonathan639 McKenzie376,M,GENERAL PRACTICE,67 CODDINGTON ST,QUINCY,MA,021694511,42.25284595,-70.99994421220092,15,0
999366e6-8706-3afd-904d-789fc45a41ab,fd938c9f-a355-3ec7-96f8-516240ea1ba2,Sylvester827 Beahan375,M,GENERAL PRACTICE,529 MAIN ST STE 126,PLYMOUTH,MA,023604842,41.7664657,-70.7266525,3,0
18e63f04-55f0-3b2b-aa09-eed2deffe452,edd58f69-ad5f-346b-b1f9-530ccdc895f6,Shawn523 Padberg411,F,GENERAL PRACTICE,52 CARPENTER ST,ATTLEBORO,MA,027032472,41.9369576,-71.27996091755344,106,0
d004a985-bb15-3874-ad80-6641245a2b67,94ac48ba-e215-3ab9-ba88-a0b926d29cef,Nerissa37 Hahn503,F,GENERAL PRACTICE,300 WINTHROP STREET,MEDFORD,MA,021552311,42.421527,-71.11834,26,0
ac4d5664-658f-384b-aec9-40b1b014818b,0334ad53-5d57-384e-a411-63b075139c06,Silas208 Stamm704,M,GENERAL PRACTICE,66 CENTRAL STREET,EAST BRIDGEWATER,MA,023331913,42.03160525,-70.9572577506426,11,0
ca78cde6-f19c-3bf4-9aca-d4caf6cbb5dd,069b90f9-309b-35e4-b990-d1dbacb962cc,Leo278 Strosin214,F,GENERAL PRACTICE,36 LOWER WESTFIELD ROAD,HOLYOKE,MA,010402749,42.16975305,-72.63488031242107,323,0
6585c025-889e-3e3d-924e-5c504899b68f,b3f4de6b-901d-3856-ba81-35dc48a63d17,Jeana169 Cronin387,F,GENERAL PRACTICE,451 ANDOVER ST STE 205,NORTH ANDOVER,MA,018455079,42.6734518,-71.1268776,83,0
4ceaded6-5ecc-3d4f-99ed-172cb736f403,4ba48ef6-19f2-3177-bfaf-096daaebf26a,Katerine813 Wunsch504,F,GENERAL PRACTICE,275 TURNPIKE ST,BRAINTREE,MA,021845328,42.2064195,-71.005067,69,0
75e92357-a22c-3ac4-ac99-f06d99f04fb0,d087a353-12da-3785-b121-fb1291f8a721,Thad495 Baumbach677,M,GENERAL PRACTICE,17 CLARENCE ST,WORCESTER,MA,016052430,42.287673653061226,-71.80890779591836,29,0
4ac244ed-c27f-3f26-a227-e3615ebe2c22,aaa0fec8-a112-35c1-81d8-20cba5d2d00e,Tia76 Shields502,F,GENERAL PRACTICE,80 DEACONESS RD,CONCORD,MA,017424168,42.451360756038156,-71.37688541994147,1,0
92eee638-e097-3428-8816-af4ff4b297b6,e5ce3b83-f5e6-308d-aa64-82539fc2d906,Garret233 Dach178,M,GENERAL PRACTICE,1842 BEACON ST,BROOKLINE,MA,024451922,42.33728028715071,-71.14536064081996,1,0
c3a03858-1d8d-3123-9b63-a542fb96cb7d,2c2e6afc-9578-3ba5-bb12-eed97d3a823b,Ernie189 Schroeder447,M,GENERAL PRACTICE,405 RIVER ST,MATTAPAN,MA,021262210,42.2699017,-71.09061872585616,1,0
b2fb6364-3c7e-3b88-97b8-a71ba5cea1e3,8ce066ae-10ad-3679-9272-387e8cb21947,Bettye671 Tromp100,F,GENERAL PRACTICE,3 CHERRY ST,NEWBURYPORT,MA,019503928,42.80038345,-70.87664535540449,53,0
d9b23090-6648-3399-893c-e0a34817617f,f438b8e0-d856-328a-b193-2b014fc4cb97,Karri995 Reinger292,F,GENERAL PRACTICE,981 VARNUM AVENUE,LOWELL,MA,018541913,42.64591185,-71.36487149058269,8,0
7b35b47a-3a98-375f-aa21-6c7604a16651,a2047ff6-62f2-34d7-beb9-7e164d989c75,Emma804 Larkin917,F,GENERAL PRACTICE,1200 CENTRE STREET,ROSLINDALE,MA,021311011,42.29768,-71.130463,13,0
e07a9c9d-9735-35fa-af77-ad9ef4478cc0,936ceb96-2b12-371f-aa68-ee02a9c06f4c,Alan320 Keeling57,M,GENERAL PRACTICE,225 BOSTON ST,LYNN,MA,019043124,42.470497449999996,-70.96003668151566,103,0
94f60a09-814a-304c-9ebf-d19071cd4157,5d0d1d11-dd8a-3d28-b029-93062b6798a5,Shirley182 Flatley871,M,GENERAL PRACTICE,378 PLANTATION STREET,WORCESTER,MA,016052324,42.27966095,-71.7626143755108,2,0
1884cdeb-86a2-3031-9862-f2e6d81d1888,dfcd78f1-f67e-321d-84e3-f658c482c474,Susana117 Miramontes145,F,GENERAL PRACTICE,64 WOODLANDS WAY,BREWSTER,MA,026312550,41.737807,-70.0036669,30,0
0e73c061-bf5a-35a2-a272-83ad27098825,5818ce99-2a75-34ef-9cc7-e6cbf3b93ddb,Monroe732 Ankunding277,M,GENERAL PRACTICE,146 FEDERAL ST,GREENFIELD,MA,013012511,42.5928222,-72.5984235,107,0
7b11f3f3-8d81-34e1-aece-137f2df11fdf,51759ecf-0948-3f61-b8fc-09dd8f2b90a1,Damon455 Schultz619,M,GENERAL PRACTICE,CHRISTIAN HILL ROAD,GREAT BARRINGTON,MA,012301108,42.207865,-73.360405,16,0
a77c0808-5b4d-31a0-bb53-5ac348271e1e,a855314b-4fb5-37fc-8015-5caa96c928b1,Terrence276 Kiehn525,M,GENERAL PRACTICE,759 CHESTNUT ST,SPRINGFIELD,MA,011991001,42.121522049999996,-72.60300615153007,278,0
87702ea2-a893-32d4-a41d-9e1a3a7a9662,48a6d3ab-50ef-349e-8945-2558a78f378e,Mercy752 Kuhlman484,F,GENERAL PRACTICE,795 MIDDLE ST,SWANSEA,MA,027774114,41.730919,-71.208117,524,0
71c351df-b9f1-3fc9-8516-9c200b59cac7,0a8a4b11-d0b8-3cd2-92cd-983de5189cfa,Del587 Nicolas769,M,GENERAL PRACTICE,111 BIRCH STREET,LYNN,MA,019021574,42.47859105,-70.93458444045801,62,0
b2e6207c-9931-3f9c-8f5e-e21883dd063d,cabc0f0d-dcca-34a2-bc6b-519ed1cc7f74,Elicia233 Huels583,F,GENERAL PRACTICE,191 MERRIMACK ST STE 712,HAVERHILL,MA,018306199,42.7742236,-71.08181133783422,46,0
b53a4bd7-a30f-350a-a9f4-6c701b5f41a6,d3fe08e0-6fdc-36bc-8f88-c8b7654cdcd8,Eustolia154 Paucek755,F,GENERAL PRACTICE,545 SW CUTOFF STE 9,WORCESTER,MA,016071766,42.211685200000005,-71.7968399931798,4,0
7187298d-30f6-3d8e-b874-74bb4de2f001,bea92616-0fee-39b9-9a23-42c6fd899f35,Ignacio928 Beier427,M,GENERAL PRACTICE,10 ERLIN TERRACE,TEWKSBURY,MA,018762666,42.61292480142526,-71.24215126690858,2,0
52bacfaf-bd6b-3d52-a311-c830a9c20d50,335fe080-43f9-3219-84bd-031c4fcfe9d5,Nikki942 Hilll811,F,GENERAL PRACTICE,146 PARK AVE,ARLINGTON,MA,024765829,42.421350950000004,-71.18224816367342,1,0
ebbdb872-207c-3176-b04a-b58a6ab1f160,7b7ce654-a413-37d1-9d34-97240c0ac580,Liberty95 Kihn564,F,GENERAL PRACTICE,1 WRENTHAM ST,BELLINGHAM,MA,020192532,42.025037350000005,-71.48945118224057,33,0
08fa0f6f-d49c-3441-b642-2d77b6d797f8,93bf4a6b-8fb3-3a1e-9be6-4958736f2bfb,Kory651 Trantow673,M,GENERAL PRACTICE,1102 WASHINGTON ST,BRAINTREE,MA,021845438,42.19876545530798,-71.00672788298964,1,0
e3a5aa94-ec3b-38cb-a9c1-91dfb4fec8e3,95b01a7c-e16a-37d4-b354-c404baa00203,Clemente531 Canales95,M,GENERAL PRACTICE,290 SOUTH STREET,PITTSFIELD,MA,012016824,42.440485002637104,-73.25677853480586,13,0
0550d6f9-a59f-3333-a6da-aec26f8e740e,7b20d1c4-c56b-3647-801c-5e4e13679073,Mozell819 Prohaska837,F,GENERAL PRACTICE,275 SANDWICH ST,PLYMOUTH,MA,023602183,41.94186605,-70.6455366462985,284,0
c65a966b-88c5-3967-aad3-2fa0ec912062,880c8804-deb0-35b0-9132-06950118b8b3,Sherron201 Flatley871,F,GENERAL PRACTICE,150 LINCOLN STREET,NEEDHAM,MA,024922914,42.2743931,-71.23662905222776,14,0
4bba8d3c-7a2d-38b0-ba1a-91e931295f30,281525ef-5743-34a8-9339-66c8b4be6668,Dane516 Crona259,M,GENERAL PRACTICE,555 PLANTATION STREET,WORCESTER,MA,016052376,42.2907683,-71.7649752,2,0
8902c2ec-88e3-3c4b-8be5-d25a4244eabb,2399f9b0-28d7-3355-ae52-474326a3b021,Viki353 Boehm581,F,GENERAL PRACTICE,23 N ASHLAND ST,WORCESTER,MA,016093041,42.26901755,-71.80739730766234,58,0
fc24a860-bb8c-3b6b-a8f6-c472acff22b8,3e97ce4f-3ad7-3cea-883f-e2bb4ca89d83,Dan465 Swift555,F,GENERAL PRACTICE,30 NEW CROSSING RD,READING,MA,018673270,42.51809619399502,-71.0959083715027,29,0
26a2200a-e8c5-3a16-a724-1028d1dd95b2,c60fc3df-9dbd-3f31-a456-41c84490266f,Booker670 Johnson679,M,GENERAL PRACTICE,146 MAC ARTHUR BOULEVARD,BOURNE,MA,025323902,41.7412166,-70.5989196,30,0
9696472a-8724-361c-8659-426edf8b326f,883da606-d4ee-34ff-96c4-6e6be2e4dc30,Trey250 Wintheiser220,M,GENERAL PRACTICE,45 UNION STREET,NATICK,MA,017606056,42.2814862,-71.33753630597062,2,0
665e2bc7-6fb1-381f-be1a-1b502b908b8b,46daa26f-fda5-38a9-9c45-fda430d28fa6,Caryl47 Bernier607,F,GENERAL PRACTICE,25 RAILROAD SQUARE  SUITE 501,HAVERHILL,MA,018325721,42.7736752,-71.08561759491305,6,0
78f34d8f-a7c2-3cad-ad51-0f55b0dfc2a0,c0132cf6-1703-3aad-89b4-cc2f2bbc123e,Neville893 Schoen8,M,GENERAL PRACTICE,66 NEWTON STREET,WALTHAM,MA,024536058,42.3746705,-71.22789736306842,5,0
3b9b5648-fefc-3ce3-a0c7-ed179ea4e776,d5920b72-ac1a-3ec4-81ca-e3b75cb7aadd,Merrilee429 Daugherty69,F,GENERAL PRACTICE,251 Causeway St.,Boston,MA,02114,42.3665,-71.05931,47,0
8accf71b-e5c7-30b7-aa5d-8cc633f1a3ec,71d9e7fe-5a34-3f11-8edb-f79c482785fe,Phillip440 Kunze215,M,GENERAL PRACTICE,42 CAPE RD,MILFORD,MA,017573292,42.1274477,-71.5195252,37,0
bb505cc2-c439-325d-9fb9-25a3632a490d,4f59f709-8b84-3d27-a04b-c6b7b5544413,Jamison785 Davis923,M,GENERAL PRACTICE,70 BOLTWOOD WALK,AMHERST,MA,010022271,42.3768779,-72.51840280783739,149,0
27963fd6-775a-3b01-842d-a00f39334037,c4e5b33c-17b8-3f51-a8ba-a327d54e642a,Kaila152 Dibbert990,F,GENERAL PRACTICE,94 N ELM ST,WESTFIELD,MA,010852917,42.1322823,-72.7436679,265,0
f2e3448f-87c0-3205-8763-fd7829a095d9,36d328a2-68bb-3967-a9bf-00897a7c945f,Jettie913 Rodriguez71,F,GENERAL PRACTICE,299 WAREHAM STREET,MIDDLEBORO,MA,023462905,41.869676,-70.873384,9,0
619ec5c7-ac25-3d61-9ce7-2d26835c0565,6d6ef57e-b2ce-3a69-bacf-4305c51834b0,Frankie174 Skiles927,M,GENERAL PRACTICE,186 HIGHLAND AVE,SOMERVILLE,MA,021431507,42.38845955,-71.10666839512322,4,0
fe74f9d0-7d8d-3b29-a790-2906814cfe78,a9f0c80c-2cc2-31ea-9ead-d13d373a6fe4,Carman694 Hartmann983,F,GENERAL PRACTICE,140 PRESCOTT ST,NORTH ANDOVER,MA,018451826,42.7052468,-71.11780689673651,1,0
43eeb6a4-9574-3774-958d-ee8dcc2b5a18,552ede7f-2ba4-39ef-9217-29d27b89b8a7,Gordon377 Reichert620,M,GENERAL PRACTICE,87 SHATTUCK STREET,HAVERHILL,MA,018302319,42.796917699999995,-71.05216081525802,14,0
800eace2-3860-3253-ba96-5afde3554226,79d49935-bcc0-36ca-920b-45365c367438,Sherita708 Hudson301,F,GENERAL PRACTICE,409 W BROADWAY,SOUTH BOSTON,MA,021272245,42.336831,-71.047958,166,0
4cfb351c-d0ba-3766-b0f1-58c2c33b2002,0f2c58ec-5323-3c0f-9bdf-af0df7eb2a2b,Mana631 Boehm581,F,GENERAL PRACTICE,130 DORCHESTER STREET,SOUTH BOSTON,MA,021272642,42.3334312,-71.0494949,13,0
f57ace7b-97cd-3246-8bf3-db9237a00a83,680532c8-2661-3b39-875a-b6ec0746ccf5,Jolyn4 Dach178,F,GENERAL PRACTICE,30 ATHOL ST,ALLSTON,MA,021341124,42.36075595,-71.13397379082869,61,0
27d39ffd-b265-3fe9-8d4b-fe9c029d45f5,cc400ddc-c38d-3604-8d89-cea21555719f,Irene779 Kirlin939,F,GENERAL PRACTICE,87 CHESTNUT ST,NATICK,MA,017603644,42.293559188306446,-71.35158050924959,114,0
cb0c658c-8be0-3481-96de-27530f2b7ef8,51370692-6296-3150-8672-559fc73f964f,Almeda560 Okuneva707,F,GENERAL PRACTICE,75 FRANCIS ST,WEST BRIDGEWATER,MA,023791542,42.0219112,-71.019004,256,0
06148ba2-60d0-398b-82f2-61005a053900,10dcd91e-6eda-385b-bafb-d5e1ae92dc34,Susanne275 Abernathy524,F,GENERAL PRACTICE,677 W MAIN ST,HYANNIS,MA,026013493,41.652312699999996,-70.32027525205335,40,0
74bb0e4f-6502-366d-9583-cbdd0180dc48,362cc3af-dcb0-31d0-a2be-a5ba9d016aeb,Roberto515 Tromp100,M,GENERAL PRACTICE,629 SALISBURY ST,WORCESTER,MA,016091121,42.2932691,-71.8390048,8,0
301c38d3-cb11-36ca-b9bd-90e9fc75db58,cdc87240-38e9-36f8-959b-706642e01e11,Vicente970 Armstrong51,M,GENERAL PRACTICE,243 CHARLES ST,STONEHAM,MA,021803559,42.4814675,-71.0924311,122,0
dfe57623-c7a0-3e20-8981-584096f95e7c,c6b019eb-28ec-36f6-abf3-bcc4d1d58966,Sherwood961 Aufderhar910,M,GENERAL PRACTICE,33 AVON ST,WAKEFIELD,MA,018802310,42.50403445,-71.07462951514611,75,0
b7f4ef84-72f3-3edd-88ba-57fd96e55c97,b5b380d2-df21-3389-abf0-08551c7e1f2d,Rueben647 Friesen796,M,GENERAL PRACTICE,85 PATTON RD,DEVENS,MA,014344401,42.5304204,-71.61505519305638,146,0
86395fe8-93b5-3ec9-ada6-a8eba59abb7b,31e00f85-6909-3d9f-afc6-5ae507ab0c06,Kyle55 Collier206,M,GENERAL PRACTICE,382 GROVE STREET,BRAINTREE,MA,021847324,42.189369400000004,-70.98451984814267,238,0
1f6e1b40-5b88-3274-b9c7-38af47fb00b0,dd8f40be-2c90-347a-abf6-c07a5ad4148f,Harold594 Bashirian201,M,GENERAL PRACTICE,105 CHESTNUT ST,NEEDHAM,MA,024922520,42.2784618,-71.23770041644639,36,0
afefe88f-dab0-3fb9-8161-c405abd51882,b3312a2d-37e9-35a8-b50d-6c165c437baa,Lorretta561 Reinger292,F,GENERAL PRACTICE,45 DIMOCK ST,ROXBURY,MA,021191029,42.32030665,-71.09721114916246,45,0
1f4368a0-0c31-38c5-8b6e-8833ad23b19a,6afea80b-1e56-3487-a326-f4a979f92c28,Rueben647 Tillman293,M,GENERAL PRACTICE,34 BATES RD,MASHPEE,MA,026493280,41.61929295,-70.49056908851608,27,0
428be3a6-5dd4-3ab1-ae2a-c7b360502e14,b6717471-7f78-32c4-b1c5-e3a6310553d7,Noe500 Roob72,M,GENERAL PRACTICE,15 RAILROAD AVE,TOPSFIELD,MA,01983,42.6375935,-70.9494966,22,0
bc8dc83c-b5ac-33e1-9bfe-837e445fb99b,2836d9ac-c6a6-39d1-8f13-fdf0fc8928f4,Carlton317 Koch169,M,GENERAL PRACTICE,365 EAST ST,TEWKSBURY,MA,018761950,42.6069472,-71.2180803,2215,0
091df53c-2054-3c55-83a1-afc6d5c122cf,a2f8d8fe-665e-390f-8b9b-efdc0b14a77c,Armand155 Towne435,M,GENERAL PRACTICE,161 JACKSON ST,LOWELL,MA,018522103,42.6425382,-71.3093946,65,0
d2e9ca34-6e4e-3085-b0ee-bc69ac2f8297,82c72223-f521-3a34-9b9b-4ff366365399,Shon148 Reinger292,M,GENERAL PRACTICE,2100 DORCHESTER AVENUE,QUINCY,MA,021691870,42.2509914,-71.0037374,638,0
771bbe25-b1bb-384a-bc28-e79adc205fb1,a2e970fd-d145-3b38-ad04-14fc0c054c14,Antone63 Klocko335,M,GENERAL PRACTICE,89 NEWBURY STREET,DANVERS,MA,019231408,42.5649782,-70.97486650013562,20,0
d8073579-41c1-3721-ba54-008abecbe108,15e26ce3-9006-3ce2-9327-493180a15ec1,Marlin805 Breitenberg711,M,GENERAL PRACTICE,6 GROVE ST,NORWELL,MA,020611534,42.172231693916025,-70.87836493029226,76,0
b918be40-1885-39a7-b64c-f31d5b5b0491,b5e6f1bd-c744-3556-9775-5ff8399eea33,Whitney250 Wiza601,M,GENERAL PRACTICE,2284 MAIN ST,CONCORD,MA,017423829,42.44300895,-71.42458458423982,32,0
cea6368f-9ad2-38a1-969a-00598c1bc299,7c625dc4-2593-31eb-95fd-6a912832b8bb,Ronny764 Braun514,M,GENERAL PRACTICE,980 WASHINGTON STREET  SUITE 124,DEDHAM,MA,020266704,42.228918,-71.18501264023513,8,0
b41127d6-71f5-331a-8aef-2241e0900366,04b252db-4231-3cb5-963d-6f096fb4b97c,Horace32 Grady603,M,GENERAL PRACTICE,1177 PROVIDENCE HIGHWAY,NORWOOD,MA,020625019,42.194543,-71.1994976,18,0
9f66d86b-e25c-3c25-a745-b78a482a8ebd,83579123-f29c-39b8-9f5f-8f79e91683c7,Eva64 Carrera906,F,GENERAL PRACTICE,100 CENTURY DR,WORCESTER,MA,016061244,42.3138278,-71.7707002,84,0
7c4d4145-e18c-3994-adfa-0cdb12b37beb,94f6a3ae-7d8d-3cbc-a788-e400732da7e5,Ammie189 Kuvalis369,F,GENERAL PRACTICE,450 WEST RIVER ST,ORANGE,MA,013649603,42.5928702,-72.32953998953418,10,0
3d7bf5d7-04ef-331b-a64a-feaf7eb2f904,adf66683-c158-3efa-8e6c-7b2a273aa4ba,Eden920 Lebsack687,F,GENERAL PRACTICE,15 MILL ST,MARION,MA,027381546,41.71414569747417,-70.7725958636297,1,0
051a6bce-83a4-3d2d-ae8a-bc2b75d4696f,e2eab39c-5195-34aa-b35f-e89e37cfed01,January966 Roberts511,F,GENERAL PRACTICE,55 FOGG ROAD,WEYMOUTH,MA,021893141,42.175539799999996,-70.9539153674405,1138,0
69d1f635-6c66-3041-a9e4-33e16c22e35e,4fa8411f-42f8-3353-8947-bf15254c9dee,Lane844 Gutmann970,F,GENERAL PRACTICE,90 GREENWOOD STREET,WAKEFIELD,MA,018804039,42.476321150000004,-71.06922169005762,9,0
e7a7bbcd-5d18-3730-8db4-c1ce5298040a,ca7b6c37-ddf1-3aa2-8bc4-d96cf3fa2fe6,Jennefer743 Hagenes547,F,GENERAL PRACTICE,559 PLANTATION ST,WORCESTER,MA,016052350,42.291381799999996,-71.7630578363871,1,0
d2209c08-735e-34fd-b3be-c21fab447fe7,21989e2e-249c-3b79-acf0-240211e16b4b,Hung902 Ullrich385,M,GENERAL PRACTICE,1290 TREMONT ST,ROXBURY,MA,021203432,42.3327398,-71.09194864251029,47,0
73b1c4bf-9283-3337-a615-d0a20fbac507,a977feef-f585-3fa8-8deb-7e60fc2cab30,Keneth579 Schulist381,M,GENERAL PRACTICE,2314 MAIN STREET,TEWKSBURY,MA,018763128,42.58023655,-71.19367180835906,57,0
f2d4911a-1bf3-367c-9656-0dd5c4f82f5a,b411fd60-9bd5-30f1-99b4-c24a409964a1,Hilario934 Schumm995,M,GENERAL PRACTICE,42 ASBURY ST,SOUTH HAMILTON,MA,019821808,42.61322825,-70.87300675048934,34,0
bd755ce0-602c-3115-9693-c074873b96f2,73158a24-c079-3fb1-800a-2d7e26d9c566,Kortney212 Wehner319,F,GENERAL PRACTICE,6 ESSEX CENTER DR,PEABODY,MA,019602907,42.539944,-70.950156,47,0
d110598a-3f9f-3ae6-a551-4a1dbd33c56c,1de7e7d9-9a7a-3a3f-bf4c-b4de450711f2,Vince741 Morissette863,M,GENERAL PRACTICE,198 LITTLETON RD,WESTFORD,MA,018863429,42.564282,-71.42620615382347,29,0
0bcf156a-b9db-323d-8d5b-c653c35c5987,68503514-203a-3202-ac09-ea411c96caec,Teodoro374 Kovacek682,M,GENERAL PRACTICE,309 TEATICKET HWY,TEATICKET,MA,025365625,41.568302200000005,-70.59404025373951,75,0
1142466a-bc41-3ba1-a371-1080702ba0ce,f52777bd-7313-3b27-8dd5-cd3f87bd3275,Larraine124 Torphy630,F,GENERAL PRACTICE,9 HOPE AVE,WESTWOOD,MA,020902914,42.2139873,-71.2244987,28,0
d4cbae58-6997-3d1e-83cc-629c768a944f,df3f566c-97e5-31ed-b0fe-4b452666f736,Mckinley734 Rodriguez71,M,GENERAL PRACTICE,300 CHESTNUT ST,NEEDHAM,MA,024922477,42.27522125,-71.23743483674366,47,0
24f0c5ea-3a2a-3ae9-a58e-4b8d793ea031,05cc5056-7af4-3afb-9a5a-d7a1c23a2509,Francis500 Lehner980,M,GENERAL PRACTICE,2069 ROOSEVELT AVENUE,WEST SPRINGFIELD,MA,010892595,42.105237,-72.6213712,5,0
242ca5d9-10fc-3206-ab7f-2cfd7ece81c8,4705a8fd-19cd-32c1-8b3e-34bcfe84d0bd,Wynell591 Mayert710,F,GENERAL PRACTICE,55 N WASHINGTON ST,NORTH ATTLEBORO,MA,027601607,41.983529,-71.332241,223,0
ec9e8d41-6514-3250-ab17-00564146fbee,7345a4c0-52c6-3da2-8aef-fccb8ad3e8c4,Rosalia943 Pedraza69,F,GENERAL PRACTICE,114 TURNPIKE RD STE 206,WESTBOROUGH,MA,015812800,42.28414835,-71.60433295499837,1,0
e0798d64-234e-31ff-899a-e45eb1296407,f5ccbb53-e4a0-32e5-a693-02150497a8f4,Tyrone215 Huels583,M,GENERAL PRACTICE,100 HIGHLAND ST,MILTON,MA,021863881,42.250705749999995,-71.07724199194602,73,0
1438dfa3-a3c2-38d7-808a-40c5e1184128,497f39dd-280e-3d58-af5b-c5e3a3a09b10,Arden380 Bergstrom287,M,GENERAL PRACTICE,27 PARK ST,HYANNIS,MA,026015230,41.65363635,-70.27352219234834,1690,0
3ca22915-1843-30f7-8774-ea6ee7ee9c9e,f2a6c4f7-f5b2-361a-95c4-3d635b352a46,Benjamín452 Sarabia507,M,GENERAL PRACTICE,546 SOUTH STREET EAST,RAYNHAM,MA,027671079,41.8984957,-71.03751432894776,15,0
c880049a-fb39-3d71-acae-dac9181bca53,b0762027-dc86-335b-8310-f4f031c1caca,Elijah719 Swift555,M,GENERAL PRACTICE,765 WEST CENTER STREET,WEST BRIDGEWATER,MA,023791517,42.01302315,-71.05345585281756,7,0
be05c9a0-3a33-3166-b6d8-9c68268cc71a,eaaf102d-0188-3a69-a751-030645e2a7b0,Errol226 Kiehn525,M,GENERAL PRACTICE,605 MAIN STREET,WAREHAM,MA,025711031,41.76766153042966,-70.73096212925822,16,0
d946098c-fbe2-309a-a8fc-631c09a566d6,0d7fd824-1c7b-3f8b-a662-f6c2005e82e1,Arminda86 Trantow673,F,GENERAL PRACTICE,88 MASONIC HOME ROAD,CHARLTON,MA,015071394,42.1389039,-71.9782681,24,0
6430b67b-33d1-3998-a741-6a6d891edc26,ed0c5b98-dc8a-3fc9-9856-61f1a1c75b11,Werner409 Gerhold939,M,GENERAL PRACTICE,40 JULIO DR,SHREWSBURY,MA,015453010,42.29191827853838,-71.70343631978118,6,0
32973cfe-a09d-3ab7-811d-ceeb550e2824,a525d084-5a8f-3859-a048-2130a4092ec8,Antonia30 Figueroa648,F,GENERAL PRACTICE,2 MOUNT ROYAL AVENUE  SUITE 350,MARLBOROUGH,MA,017521976,42.34042135,-71.57841367654626,27,0
a9502dae-fa23-32b6-ac21-b062f0f8bd79,accb8cdd-6560-3fef-b0a6-f12c3295026a,Gerardo48 Bergstrom287,M,GENERAL PRACTICE,969 PARK STREET,ATTLEBORO,MA,027035115,41.9266899,-71.2611303145582,70,0
ff9600a6-b3ad-3f7e-bcd1-7361a43ca7ea,6618f4ef-656a-347f-b61e-ed4d6c21763a,Marc757 Greenholt190,M,GENERAL PRACTICE,231 SUTTON ST STE 1A,NORTH ANDOVER,MA,018451620,42.70554405,-71.12856345,43,0
8897e73e-8114-3aa2-ab85-da90e9cb0242,7445ae34-b648-3d3a-b8cf-0eb630061b6e,Pearline482 Pagac496,F,GENERAL PRACTICE,34 CEDAR ST STE 4,WEST ROXBURY,MA,021324338,42.2792649,-71.1494972,3,0
807973d4-794c-3d24-9abb-0ef80a3e4fe2,a2df2aea-9c53-31f4-baea-02ea5ea1e553,Almeta56 Lehner980,F,GENERAL PRACTICE,95 LAUREL STREET,GREENFIELD,MA,013013106,42.58163075,-72.61795013515538,37,0
